datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions
2021-12-08T17:00:00,30.8,23.7,17,56.19,0,0,,0,0,,7.6,322,1017.8,25.7,9.9,7,0,0,,Partially cloudy
2021-12-08T18:00:00,29.9,26.2,17.9,60.45,0,0,,0,0,,3.6,358,1017.8,45,9.9,,,,,Partially cloudy
2021-12-08T19:00:00,29.9,25,18.1,60.91,0,0,,0,0,,4.6,25,1017.5,91.7,9.9,,,,,Overcast
2021-12-08T20:00:00,30.6,27.4,18,59.18,0,0,,0,0,,3.2,98,1017.5,81.8,9.9,,,,,Partially cloudy
2021-12-08T21:00:00,29.1,23.3,18.1,63.2,0,0,,0,0,,5.3,350,1018.5,45,9.9,,,,,Partially cloudy
2021-12-08T22:00:00,26.5,22.9,17.3,67.99,0,0,,0,0,,3.1,36,1018,86.6,9.9,,,,,Partially cloudy
2021-12-08T23:00:00,27,27,18.2,69.15,0,0,,0,0,,0.3,12,1018,88.7,9.9,,,,,Partially cloudy
2021-12-09T00:00:00,27.9,21.9,20.6,73.63,0,0,,0,0,,5.4,163,1017.9,81.8,8.9,,,,,Partially cloudy
2021-12-09T01:00:00,28,20.2,20.7,73.68,0,0,,0,0,,7.7,149,1017.1,91.7,8.9,,,,,Overcast
2021-12-09T02:00:00,28.2,19.5,21.7,76.26,0,0,,0,0,,9.2,150,1016.2,92.3,8.7,,,,,Overcast
2021-12-09T03:00:00,29.1,20.7,21.7,73.44,0,0,,0,0,,9.1,139,1014.7,92.3,9.7,,,,,Overcast
2021-12-09T04:00:00,29.9,21.7,21.7,71.2,0,0,,0,0,,9.1,161,1015.1,92.3,9.8,,,,,Overcast
2021-12-09T05:00:00,29.9,20.1,21.7,71.2,0,0,,0,0,,12.1,139,1013.4,92.3,9.8,,,,,Overcast
2021-12-09T06:00:00,30.8,22.9,21.7,68.45,0,0,,0,0,,8.9,131,1013,92.3,9.9,,,,,Overcast
2021-12-09T07:00:00,32,21.8,21.7,65.56,0,0,,0,0,,14.2,129,1011.4,92.3,9.9,1,0,0,,Overcast
2021-12-09T08:00:00,34.1,25.3,21.9,60.65,0,0,,0,0,18.3,12.4,139,1010.4,100,9.9,19,0.1,0,,Overcast
2021-12-09T09:00:00,35.3,26.6,21.9,57.83,0,0,,0,0,23,12.7,131,1008.5,100,9.9,34,0.1,0,,Overcast
2021-12-09T10:00:00,38.9,30.2,22.8,52.06,0,0,,0,0,24.4,15.8,159,1007.6,98.9,9.9,104,0.4,1,,Overcast
2021-12-09T11:00:00,42,35.1,22.9,46.36,0,0,,0,0,27.6,12.9,168,1006.5,99.2,9.9,157,0.6,2,,Overcast
2021-12-09T12:00:00,42.1,35.7,24.8,50.07,0,0,,0,0,24.2,11.4,171,1005.1,100,9.9,46,0.2,0,,Overcast
2021-12-09T13:00:00,43.1,36.6,25.9,50.48,0,0,,0,0,20.8,12.4,171,1003.8,100,9.9,65,0.2,1,,Overcast
2021-12-09T14:00:00,44.1,39.9,28,52.77,0,0,,0,0,,7.5,190,1003.8,100,9.9,72,0.3,1,,Overcast
2021-12-09T15:00:00,45.1,40.8,29.7,54.77,0,0,,0,0,,7.8,200,1004.3,100,9.9,35,0.1,0,,Overcast
2021-12-09T16:00:00,45.1,42.6,31.8,59.46,0,0,,0,0,,4.8,199,1005.1,100,9.9,14,0.1,0,,Overcast
2021-12-09T17:00:00,44.9,41.8,33,62.72,0,0,,0,0,,5.7,179,1005.6,100,9.9,1,0,0,,Overcast
2021-12-09T18:00:00,46,44.6,33.8,62.38,0,0,,0,0,,3.5,181,1006.4,100,9.9,,,,,Overcast
2021-12-09T19:00:00,44.3,42.7,33.1,64.65,0,0,,0,0,,3.5,189,1007,90.1,9.9,,,,,Overcast
2021-12-09T20:00:00,43.2,40.3,33.9,69.5,0,0,,0,0,,4.9,201,1007.7,89.5,9.9,,,,,Partially cloudy
2021-12-09T21:00:00,42.4,39,34.1,71.99,0,0,,0,0,,5.5,225,1008.6,81.8,9.9,,,,,Partially cloudy
2021-12-09T22:00:00,41.7,38.3,33.8,73.29,0,0,,0,0,,5.2,228,1008.6,81.8,9.9,,,,,Partially cloudy
2021-12-09T23:00:00,39.5,36.5,33.7,79.49,0,0,,0,0,,4.3,228,1009.5,82.3,9.9,,,,,Partially cloudy
2021-12-10T00:00:00,40.8,36.9,34.1,76.65,0,0,,0,0,,5.7,273,1010.5,92.3,9.9,,,,,Overcast
2021-12-10T01:00:00,39.5,35,32.9,77.01,0,0,,0,0,,6.3,313,1010.6,92.3,9.9,,,,,Overcast
2021-12-10T02:00:00,37,34.7,30.8,77.98,0,0,,0,0,,3.2,332,1010.6,91.7,9.9,,,,,Overcast
2021-12-10T03:00:00,38.7,34.7,31.8,76.09,0,0,,0,0,,5.3,341,1010.9,92.3,9.9,,,,,Overcast
2021-12-10T04:00:00,37.1,32.7,30.7,77.44,0,0,,0,0,,5.5,7,1011.4,89.7,9.9,,,,,Partially cloudy
2021-12-10T05:00:00,38.7,38.7,30.6,72.56,0,0,,0,0,,0,0,1012.4,91.7,9.9,,,,,Overcast
2021-12-10T06:00:00,37.7,34.3,30.7,75.49,0,0,,0,0,,4.4,36,1013.4,89.7,9.9,,,,,Partially cloudy
2021-12-10T07:00:00,36.9,31.7,30.6,77.85,0,0,,0,0,,6.5,35,1013.1,78.6,9.9,2,0,0,,Partially cloudy
2021-12-10T08:00:00,38.8,34.2,32,76.24,0,0,,0,0,,6.3,34,1013.4,79.8,9.8,45,0.2,0,,Partially cloudy
2021-12-10T09:00:00,44,38.9,35.9,73.16,0,0,,0,0,,9.1,80,1013,53,9.7,161,0.6,2,,Partially cloudy
2021-12-10T10:00:00,44.1,37.9,36.9,75.68,0,0,,0,0,,12.5,61,1013.2,52.7,9.7,252,0.9,3,,Partially cloudy
2021-12-10T11:00:00,46,40.5,36.9,70.42,0,0,,0,0,21.9,11.6,69,1012,86.6,9.7,221,0.8,2,,Partially cloudy
2021-12-10T12:00:00,46,39.6,36.9,70.42,0,0,,0,0,19.7,14.7,80,1010.4,88.4,9.7,223,0.8,2,,Partially cloudy
2021-12-10T13:00:00,46,40.6,36.9,70.42,0,0,,0,0,21.8,11.4,82,1009.3,88.7,9.7,203,0.7,2,,Partially cloudy
2021-12-10T14:00:00,46,39.6,37.1,70.93,0,0,,0,0,18.3,14.4,79,1007.7,99.2,9.6,156,0.6,2,,Overcast
2021-12-10T15:00:00,44.1,37.7,37.9,78.75,0,0,,0,0,17.2,12.9,79,1006.2,100,3.9,29,0.1,0,,Overcast
2021-12-10T16:00:00,43.1,36,38.9,85.26,0.101,100,rain,0,0,24.2,14.2,70,1003.5,100,1.8,7,0,0,,"Rain, Overcast"
2021-12-10T17:00:00,44.9,40.2,42,89.44,0.172,100,rain,0,0,,8.7,89,1002.9,100,4.9,1,0,0,,"Rain, Overcast"
2021-12-10T18:00:00,45,41.7,42.2,89.81,0.043,100,rain,0,0,,5.9,100,1001.8,100,5,,,,,"Rain, Overcast"
2021-12-10T19:00:00,45.1,44,42.3,89.81,0.065,100,rain,0,0,,3.2,75,999.8,100,3.3,,,,,"Rain, Overcast"
2021-12-10T20:00:00,46.2,44.1,43.3,89.33,0.18,100,rain,0,0,,4.5,85,996.7,100,2.6,,,,,"Rain, Overcast"
2021-12-10T21:00:00,47.6,44.2,44.7,89.62,0.045,100,rain,0,0,23,7.2,103,993.2,100,1.7,,,,,"Rain, Overcast"
2021-12-10T22:00:00,57.2,57.2,54.5,90.71,0.208,100,rain,0,0,31.3,19,209,991.2,100,6.3,,,,,"Rain, Overcast"
2021-12-10T23:00:00,59.4,59.4,54.4,83.68,0.03,100,rain,0,0,29.5,15.4,236,990.5,97.4,9.9,,,,,"Rain, Overcast"
2021-12-11T00:00:00,57,57,53.2,86.96,0,0,,0,0,,8.9,214,990.7,96.1,9.9,,,,,Overcast
2021-12-11T01:00:00,55.4,55.4,52.3,89.42,0,0,,0,0,,8.6,226,990.3,51.9,9.2,,,,,Partially cloudy
2021-12-11T02:00:00,56.1,56.1,52.3,87.2,0,0,,0,0,,9.9,216,989.5,31.4,9.5,,,,,Partially cloudy
2021-12-11T03:00:00,57.7,57.7,53,84.34,0,0,,0,0,24.2,13.7,218,988.9,48.8,9.9,,,,,Partially cloudy
2021-12-11T04:00:00,57.8,57.8,53,83.92,0,0,,0,0,23.6,14.1,201,987.4,95.6,9.9,,,,,Overcast
2021-12-11T05:00:00,49,40.6,41.2,74.15,0,0,,0,0,54.2,31.2,250,989.1,100,9.9,,,,,Overcast
2021-12-11T06:00:00,40.1,30,35.2,82.39,0,0,,0,0,49.9,22.7,248,991.4,100,9.8,,,,,Overcast
2021-12-11T07:00:00,37.2,25.8,30.8,77.54,0,0,,0,0,47.9,24.3,241,993.4,100,9.9,1,0,0,,Overcast
2021-12-11T08:00:00,36.1,24,29.9,78.25,0,0,,0,0,41.8,25.6,241,995.1,100,9.6,20,0.1,0,,Overcast
2021-12-11T09:00:00,36,24.2,29.1,75.88,0,0,,0,0,41.4,24.4,262,997.5,100,9.7,35,0.1,0,,Overcast
2021-12-11T10:00:00,36,25.2,28,72.54,0,0,,0,0,39.1,20,281,999.9,100,9.6,77,0.3,1,,Overcast
2021-12-11T11:00:00,37.2,26.5,28.9,71.69,0,0,,0,0,39.5,21.2,291,1002.5,100,9.7,145,0.5,1,,Overcast
2021-12-11T12:00:00,38,27.4,27.9,66.55,0,0,,0,0,42.2,22,291,1004.6,88.7,9.9,219,0.8,2,,Partially cloudy
2021-12-11T13:00:00,39.8,30.2,26.8,59.44,0,0,,0,0,34.9,19.8,289,1006.6,83.9,9.9,214,0.8,2,,Partially cloudy
2021-12-11T14:00:00,39.9,30.4,24.2,53.07,0,0,,0,0,34.8,19.9,288,1008.4,48.2,9.9,229,0.8,2,,Partially cloudy
2021-12-11T15:00:00,40.1,31,22.7,49.56,0,0,,0,0,31.3,18.4,271,1009.8,48.2,9.9,126,0.5,1,,Partially cloudy
2021-12-11T16:00:00,39.9,31.8,21.4,47.17,0,0,,0,0,28.8,14.9,271,1011.6,45,9.9,53,0.2,1,,Partially cloudy
2021-12-11T17:00:00,38.9,31.3,22.7,51.91,0,0,,0,0,26,12.6,261,1013.4,0,9.9,6,0,0,,Clear
2021-12-11T18:00:00,37.2,29,24.7,60.39,0,0,,0,0,24.2,12.8,250,1014.8,0,9.9,,,,,Clear
2021-12-11T19:00:00,37,29.4,24.9,61.32,0,0,,0,0,,11.2,250,1015.7,0,9.9,,,,,Clear
2021-12-11T20:00:00,35.1,28.6,25,66.12,0,0,,0,0,,8.2,241,1016.5,0,9.9,,,,,Clear
2021-12-11T21:00:00,35.1,26.5,25,66.41,0,0,,0,0,19.7,12.4,250,1017.2,0,9.9,,,,,Clear
2021-12-11T22:00:00,34.1,26.3,25,68.97,0,0,,0,0,,10.1,232,1017.5,0,9.9,,,,,Clear
2021-12-11T23:00:00,33.2,26.9,24.9,71.32,0,0,,0,0,,7,231,1017.9,0,9.9,,,,,Clear
2021-12-12T00:00:00,32,24.8,24.9,74.89,0,0,,0,0,,8,219,1018.1,0,9.9,,,,,Clear
2021-12-12T01:00:00,32.1,23.9,24.1,72,0,0,,0,0,,10,219,1018.1,23.1,9.9,,,,,Partially cloudy
2021-12-12T02:00:00,33.2,25.2,24,68.4,0,0,,0,0,,10.1,220,1018.3,23.1,9.9,,,,,Partially cloudy
2021-12-12T03:00:00,33.3,25.6,22.8,64.88,0,0,,0,0,,9.4,221,1018.6,45,9.9,,,,,Partially cloudy
2021-12-12T04:00:00,33.3,25.3,22.8,65,0,0,,0,0,,10.1,229,1018.6,46.1,9.9,,,,,Partially cloudy
2021-12-12T05:00:00,33.2,25.8,22.8,65.08,0,0,,0,0,,9,220,1018.9,24.5,9.9,,,,,Partially cloudy
2021-12-12T06:00:00,33.2,24.7,22.8,65.08,0,0,,0,0,,11.3,219,1019,24.5,9.9,,,,,Partially cloudy
2021-12-12T07:00:00,33.2,25.8,22.8,65.08,0,0,,0,0,,9,219,1019.4,1.4,9.9,1,0,0,,Clear
2021-12-12T08:00:00,33.2,25.2,22.8,65.2,0,0,,0,0,,10.2,219,1020,1.4,9.9,26,0.1,0,,Clear
2021-12-12T09:00:00,36.1,27,22.9,58.45,0,0,,0,0,24.2,14.4,219,1020,24.5,9.9,163,0.6,2,,Partially cloudy
2021-12-12T10:00:00,39.1,32,22.9,51.78,0,0,,0,0,24.3,11.4,211,1020.4,23.1,9.9,216,0.8,2,,Partially cloudy
2021-12-12T11:00:00,43.3,36,22.7,43.9,0,0,,0,0,29.8,14.9,218,1020.1,24.5,9.9,185,0.7,2,,Partially cloudy
2021-12-12T12:00:00,46.3,40,23.7,40.65,0,0,,0,0,28.9,14.7,211,1019.4,24.5,9.9,189,0.7,2,,Partially cloudy
2021-12-12T13:00:00,48.1,41.6,23.6,37.89,0,0,,0,0,28.8,18,211,1018.9,45,9.9,186,0.7,2,,Partially cloudy
2021-12-12T14:00:00,48.2,41.4,23.7,37.91,0,0,,0,0,29.9,19.3,211,1018.1,79.8,9.9,220,0.8,2,,Partially cloudy
2021-12-12T15:00:00,48.1,43.1,23.9,38.37,0,0,,0,0,30.9,11.9,209,1017.9,81.8,9.9,148,0.5,1,,Partially cloudy
2021-12-12T16:00:00,47.9,41.6,24.9,40.19,0,0,,0,0,28.3,16.8,200,1017.7,81.8,9.9,54,0.2,1,,Partially cloudy
2021-12-12T17:00:00,46.1,38.6,26.1,45.19,0,0,,0,0,28.5,19.5,200,1018.2,81.8,9.9,5,0,0,,Partially cloudy
2021-12-12T18:00:00,44.9,37.3,28.2,51.73,0,0,,0,0,29.4,18,209,1018.4,81.8,9.9,,,,,Partially cloudy
2021-12-12T19:00:00,44.1,36.3,27,50.81,0,0,,0,0,30,18.3,209,1018.7,81.8,9.9,,,,,Partially cloudy
2021-12-12T20:00:00,44.9,37.8,26.8,48.89,0,0,,0,0,29,16.1,209,1018.8,81.8,9.9,,,,,Partially cloudy
2021-12-12T21:00:00,44,36.7,26,48.89,0,0,,0,0,26.1,16,209,1018.7,81.8,9.9,,,,,Partially cloudy
2021-12-12T22:00:00,43.1,34.5,26,50.68,0,0,,0,0,30.8,20.4,210,1019.2,81.8,9.9,,,,,Partially cloudy
2021-12-12T23:00:00,41.1,33.2,26.9,56.79,0,0,,0,0,28.6,15,209,1019.6,24.5,9.9,,,,,Partially cloudy
2021-12-13T00:00:00,40.9,33.4,26.9,57.13,0,0,,0,0,26.4,13.8,210,1019.8,24.5,9.9,,,,,Partially cloudy
2021-12-13T01:00:00,39.9,32.1,26.9,59.46,0,0,,0,0,23.1,13.8,209,1019.6,1.4,9.9,,,,,Clear
2021-12-13T02:00:00,39,30.6,27.9,64.19,0,0,,0,0,23,14.6,209,1019.9,24.5,9.9,,,,,Partially cloudy
2021-12-13T03:00:00,38.9,31.7,26.9,61.88,0,0,,0,0,20.8,11.4,219,1019.8,24.5,9.9,,,,,Partially cloudy
2021-12-13T04:00:00,38.1,29.9,27.9,66.63,0,0,,0,0,23,13.4,219,1019.5,0,9.9,,,,,Clear
2021-12-13T05:00:00,37.9,30,27.9,66.97,0,0,,0,0,20.8,12.6,210,1019.8,0,9.9,,,,,Clear
2021-12-13T06:00:00,37.1,29.1,27.9,69.07,0,0,,0,0,,12.4,219,1019.9,1.4,9.9,,,,,Clear
2021-12-13T07:00:00,37.1,29,27.9,69.26,0,0,,0,0,,12.4,210,1020,25.7,9.9,1,0,0,,Partially cloudy
2021-12-13T08:00:00,37.1,30.2,28,69.2,0,0,,0,0,,9.9,219,1021,24.5,9.9,23,0.1,0,,Partially cloudy
2021-12-13T09:00:00,39.1,31.6,28.1,64.35,0,0,,0,0,21.9,12.3,229,1021.5,24.5,9.9,151,0.5,2,,Partially cloudy
2021-12-13T10:00:00,42.4,36.4,28,56.48,0,0,,0,0,,10.4,232,1022.2,24.5,9.9,221,0.8,2,,Partially cloudy
2021-12-13T11:00:00,45.1,38.5,28.1,51.09,0,0,,0,0,21.9,14.6,248,1021.9,24.5,9.9,162,0.6,2,,Partially cloudy
2021-12-13T12:00:00,47.2,41.7,28.8,48.58,0,0,,0,0,,12.6,241,1021.3,24.5,9.9,137,0.5,1,,Partially cloudy
2021-12-13T13:00:00,48.8,45.3,28.9,45.93,0,0,,0,0,,8,242,1021.7,81.8,9.9,236,0.8,2,,Partially cloudy
2021-12-13T14:00:00,48.9,46.4,29.8,47.53,0,0,,0,0,,5.9,256,1021.9,81.8,9.9,246,0.9,2,,Partially cloudy
2021-12-13T15:00:00,48,44.9,29.9,49.2,0,0,,0,0,,6.9,238,1022.5,81.8,9.9,148,0.5,1,,Partially cloudy
2021-12-13T16:00:00,47.1,44.3,30.8,52.92,0,0,,0,0,,5.8,211,1023.3,81.8,9.9,42,0.2,0,,Partially cloudy
2021-12-13T17:00:00,46.1,46.1,30.8,54.94,0,0,,0,0,,0.5,334,1024.2,81.8,9.9,7,0,0,,Partially cloudy
2021-12-13T18:00:00,43.3,43.3,30.8,61.07,0,0,,0,0,,0.3,350,1025.3,79.8,9.9,,,,,Partially cloudy
2021-12-13T19:00:00,39.9,39.9,30.6,69.37,0,0,,0,0,,0.7,331,1026,45,9.9,,,,,Partially cloudy
2021-12-13T20:00:00,38.1,38.1,29.8,71.65,0,0,,0,0,,0,0,1026.6,45,9.9,,,,,Partially cloudy
2021-12-13T21:00:00,38.1,38.1,29.9,72.15,0,0,,0,0,,0.2,10,1026.4,24.5,9.9,,,,,Partially cloudy
2021-12-13T22:00:00,35.9,35.9,29.7,78.16,0,0,,0,0,,0,0,1027.1,24.5,9.9,,,,,Partially cloudy
2021-12-13T23:00:00,34.9,34.9,28.8,78.36,0,0,,0,0,,0,0,1027.3,23.1,9.9,,,,,Partially cloudy
2021-12-14T00:00:00,33.8,33.8,28.1,79.2,0,0,,0,0,,0.2,9,1027.1,0,8.9,,,,,Clear
2021-12-14T01:00:00,33.9,33.9,28.1,79.12,0,0,,0,0,,0.2,9,1027.2,0,9.8,,,,,Clear
2021-12-14T02:00:00,33.9,33.9,28.1,79.16,0,0,,0,0,,0.2,9,1027.7,24.5,9.8,,,,,Partially cloudy
2021-12-14T03:00:00,31.8,31.8,28,85.58,0,0,,0,0,,0,0,1028,0,9.8,,,,,Clear
2021-12-14T04:00:00,32,32,27.1,81.77,0,0,,0,0,,0,0,1028.1,24.5,8.8,,,,,Partially cloudy
2021-12-14T05:00:00,33.8,31.1,28.8,81.77,0,0,,0,0,,3.2,97,1027.8,0,8.6,,,,,Clear
2021-12-14T06:00:00,33.7,30.8,28.7,81.67,0,0,,0,0,,3.3,142,1027.9,24.5,9.6,,,,,Partially cloudy
2021-12-14T07:00:00,34.7,29.8,30.4,83.91,0,0,,0,0,,5.6,124,1027.8,48.2,9.7,2,0,0,,Partially cloudy
2021-12-14T08:00:00,37.5,32.5,31.6,78.96,0,0,,0,0,,6.5,134,1027.7,81.8,9.6,32,0.1,0,,Partially cloudy
2021-12-14T09:00:00,41.1,36.7,33.9,75.37,0,0,,0,0,,6.7,128,1027.5,81.8,9.9,153,0.6,2,,Partially cloudy
2021-12-14T10:00:00,46.3,41.9,34,61.95,0,0,,0,0,,8.8,131,1027.4,81.8,9.9,265,1,3,,Partially cloudy
2021-12-14T11:00:00,47.3,42.7,34.1,59.98,0,0,,0,0,,10,157,1026.9,92.3,9.9,197,0.7,2,,Overcast
2021-12-14T12:00:00,48.3,44.6,34,57.51,0,0,,0,0,,8.2,159,1025.8,92.3,9.9,191,0.7,2,,Overcast
2021-12-14T13:00:00,52,52,34.9,51.96,0,0,,0,0,,8.3,149,1025.1,92.3,9.9,210,0.8,2,,Overcast
2021-12-14T14:00:00,53.1,53.1,35,50.23,0,0,,0,0,,9.1,129,1023.9,99.2,9.9,121,0.4,1,,Overcast
2021-12-14T15:00:00,52.2,52.2,35.9,53.67,0,0,,0,0,,10.8,148,1023.6,100,9.9,39,0.1,0,,Overcast
2021-12-14T16:00:00,52.1,52.1,37,56.2,0,0,,0,0,19.7,9,148,1023.2,75.2,9.9,29,0.1,0,,Partially cloudy
2021-12-14T17:00:00,50.3,50.3,37.9,62.42,0,0,,0,0,20.8,9.5,142,1022.9,90.9,9.9,2,0,0,,Overcast
2021-12-14T18:00:00,51.2,51.2,38,60.46,0,0,,0,0,,9.1,159,1022.5,92,9.9,,,,,Overcast
2021-12-14T19:00:00,51.2,51.2,38,60.52,0,0,,0,0,27.7,10.2,150,1021.9,99.2,9.9,,,,,Overcast
2021-12-14T20:00:00,52.2,52.2,38.8,60.13,0,0,,0,0,23,10.4,170,1021.3,100,9.9,,,,,Overcast
2021-12-14T21:00:00,51.2,51.2,44.3,77.17,0,0,,0,0,28,16.9,189,1021.2,100,7.7,,,,,Overcast
2021-12-14T22:00:00,49,44.7,46.1,89.97,0.028,100,rain,0,0,19.7,10.2,171,1020.1,100,9.4,,,,,"Rain, Overcast"
2021-12-14T23:00:00,50,50,46.1,86.4,0.001,100,rain,0,0,27.7,18,188,1019.8,100,3.9,,,,,"Rain, Overcast"
2021-12-15T00:00:00,50,50,47.1,89.62,0.001,100,rain,0,0,24.2,14,189,1019,100,6.5,,,,,"Rain, Overcast"
2021-12-15T01:00:00,51.3,51.3,47.1,85.38,0,0,,0,0,24,14.5,191,1017.9,100,9.7,,,,,Overcast
2021-12-15T02:00:00,52.2,52.2,47.1,82.81,0,0,,0,0,19.9,13,189,1017.7,100,9.9,,,,,Overcast
2021-12-15T03:00:00,53.1,53.1,47.9,82.3,0,0,,0,0,23,12.8,199,1017.3,100,9.9,,,,,Overcast
2021-12-15T04:00:00,53.2,53.2,48.8,84.93,0,0,,0,0,21.9,12.6,191,1016.3,100,9.9,,,,,Overcast
2021-12-15T05:00:00,54.1,54.1,49.9,85.69,0,0,,0,0,25.3,11.6,190,1015.4,100,9.9,,,,,Overcast
2021-12-15T06:00:00,55.2,55.2,50.1,82.86,0,0,,0,0,22,14.8,190,1015.1,100,9.9,,,,,Overcast
2021-12-15T07:00:00,55.2,55.2,51.2,86.42,0,0,,0,0,30,11.8,189,1014.4,100,9.8,1,0,0,,Overcast
2021-12-15T08:00:00,56.1,56.1,52,86.1,0,0,,0,0,22.2,13.3,189,1013.8,100,8.7,9,0,0,,Overcast
2021-12-15T09:00:00,57.1,57.1,52.1,83.5,0,0,,0,0,23.6,15.1,190,1013.2,100,9.8,30,0.1,0,,Overcast
2021-12-15T10:00:00,59.1,59.1,54,83.07,0,0,,0,0,29.4,15.3,189,1012.7,100,9.9,54,0.2,1,,Overcast
2021-12-15T11:00:00,61.2,61.2,56,82.99,0,0,,0,0,25.7,14.5,190,1011.5,100,9.9,91,0.3,1,,Overcast
2021-12-15T12:00:00,63.1,63.1,56.9,80.29,0,0,,0,0,27.9,16.3,190,1010,100,9.9,74,0.3,1,,Overcast
2021-12-15T13:00:00,64.2,64.2,57.8,79.73,0,0,,0,0,32.7,20.4,200,1009,100,9.9,67,0.2,1,,Overcast
2021-12-15T14:00:00,64.2,64.2,57.9,79.93,0,0,,0,0,36,20.2,191,1008.3,100,9.9,55,0.2,1,,Overcast
2021-12-15T15:00:00,65.1,65.1,58.9,80.38,0,0,,0,0,37.4,22.8,191,1008.1,100,9.9,29,0.1,0,,Overcast
2021-12-15T16:00:00,65.1,65.1,58.9,80.44,0,0,,0,0,34.7,18.7,190,1007.7,100,9.9,14,0.1,0,,Overcast
2021-12-15T17:00:00,65,65,58.9,80.57,0,0,,0,0,35.2,21.8,199,1007.6,100,9.9,2,0,0,,Overcast
2021-12-15T18:00:00,64.2,64.2,57.8,79.53,0,0,,0,0,39.8,18.8,190,1006.8,100,9.9,,,,,Overcast
2021-12-15T19:00:00,63.1,63.1,56.9,80.03,0,0,,0,0,41.3,20.3,189,1005.3,100,9.9,,,,,Overcast
2021-12-15T20:00:00,63.1,63.1,56.9,80.16,0,0,,0,0,46.7,27.6,189,1004.2,100,9.9,,,,,Overcast
2021-12-15T21:00:00,64.2,64.2,56,74.84,0,0,,0,0,49.4,28.9,191,1004,100,9.9,,,,,Overcast
2021-12-15T22:00:00,63.2,63.2,56,77.48,0,0,,0,0,58.7,27.9,190,1002.4,100,9.9,,,,,Overcast
2021-12-15T23:00:00,65.1,65.1,56.8,74.61,0,0,,0,0,58,36.3,199,1001.6,100,9.9,,,,,Overcast
2021-12-16T00:00:00,66,66,56.9,72.44,0,0,,0,0,54,31,191,1000.6,100,9.9,,,,,Overcast
2021-12-16T01:00:00,64.2,64.2,57.7,79.33,0.001,100,rain,0,0,47.8,27.9,200,1000.3,100,9.8,,,,,"Rain, Overcast"
2021-12-16T02:00:00,65.1,65.1,56.9,74.8,0,0,,0,0,44.9,26.3,200,999.1,100,9.9,,,,,Overcast
2021-12-16T03:00:00,65.1,65.1,52.7,64.18,0,0,,0,0,46.4,22.9,220,1001,99.2,9.8,,,,,Overcast
2021-12-16T04:00:00,61.3,61.3,40,45.52,0,0,,0,0,53.3,26.2,240,1001.8,90.1,6.2,,,,,Overcast
2021-12-16T05:00:00,52.5,52.5,39.7,61.74,0,0,,0,0,39.3,23.4,259,1003.5,32.1,9.6,,,,,Partially cloudy
2021-12-16T06:00:00,45.4,37.5,36,69.55,0,0,,0,0,36.7,20.6,241,1005,24.5,9.9,,,,,Partially cloudy
2021-12-16T07:00:00,42.4,33.5,33.2,69.57,0,0,,0,0,35.9,20.8,257,1006.2,26.6,9.9,2,0,0,,Partially cloudy
2021-12-16T08:00:00,40.1,30.5,30.8,69.27,0,0,,0,0,34.7,20.2,232,1006.9,85.5,9.9,32,0.1,0,,Partially cloudy
2021-12-16T09:00:00,39.1,28.8,29,66.84,0,0,,0,0,38.5,22.3,243,1008,53,9.9,113,0.4,1,,Partially cloudy
2021-12-16T10:00:00,39.1,28.2,28.9,66.6,0,0,,0,0,40.8,24.7,250,1009.1,86.6,9.9,188,0.7,2,,Partially cloudy
