datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions
2021-12-24T04:00:00,34.9,30.2,31.9,88.44,0,0,,0,0,,5.4,163,1007.4,92.3,3.8,,,,,Overcast
2021-12-24T05:00:00,35.9,31.3,33.1,89.59,0,0,,0,0,,5.4,163,1006.9,92.3,3,,,,,Overcast
2021-12-24T06:00:00,39.1,33.5,36.2,89.06,0,0,,0,0,,8,169,1006,100,0.8,,,,,Overcast
2021-12-24T07:00:00,39.2,33.1,36.4,89.62,0,0,,0,0,,9.1,161,1005.1,99.2,2,1,0,0,,Overcast
2021-12-24T08:00:00,41.3,37.2,38.3,88.98,0,0,,0,0,,6.2,161,1004.8,94.4,3.4,14,0.1,0,,Overcast
2021-12-24T09:00:00,44.3,39.6,42.2,92.2,0,0,,0,0,24.2,8.4,171,1003.9,100,6.9,37,0.1,0,,Overcast
2021-12-24T10:00:00,47.2,41.7,43,85.38,0,0,,0,0,27.7,12.7,169,1002.6,100,9.8,78,0.3,1,,Overcast
2021-12-24T11:00:00,48.9,44.5,43.1,80.36,0,0,,0,0,24.2,10.5,172,1001.8,100,9.9,83,0.3,1,,Overcast
2021-12-24T12:00:00,50.1,50.1,44.1,79.82,0,0,,0,0,20.3,9.6,181,1000.7,100,9.9,68,0.2,1,,Overcast
2021-12-24T13:00:00,51.3,51.3,46,82.24,0,0,,0,0,26.4,12.7,180,999.1,100,9.8,61,0.2,1,,Overcast
2021-12-24T14:00:00,51.3,51.3,47.1,85.38,0,0,,0,0,21.7,12.6,180,997.7,100,8,29,0.1,0,,Overcast
2021-12-24T15:00:00,53.1,53.1,48.8,85.09,0,0,,0,0,,10.6,180,997,100,6.9,20,0.1,0,,Overcast
2021-12-24T16:00:00,54.1,54.1,49.9,85.69,0,0,,0,0,20.9,10.6,180,996.9,100,8.7,10,0,0,,Overcast
2021-12-24T17:00:00,55.2,55.2,50,82.44,0,0,,0,0,18.9,11.3,180,996.7,100,9.9,2,0,0,,Overcast
2021-12-24T18:00:00,55.2,55.2,50,82.63,0,0,,0,0,,10.2,181,996.5,100,9.9,,,,,Overcast
2021-12-24T19:00:00,56.1,56.1,51.2,83.64,0,0,,0,0,20.9,9.1,198,996.7,100,9.9,,,,,Overcast
2021-12-24T20:00:00,56.1,56.1,51.2,83.43,0,0,,0,0,,12.3,200,996.9,100,9.9,,,,,Overcast
2021-12-24T21:00:00,56.1,56.1,51.2,83.43,0,0,,0,0,,8.3,190,996.1,100,9.9,,,,,Overcast
2021-12-24T22:00:00,56.2,56.2,51.2,83.43,0,0,,0,0,,9.2,201,996.4,100,9.9,,,,,Overcast
2021-12-24T23:00:00,56.1,56.1,52.1,86.17,0,0,,0,0,,12.1,220,996.8,99.2,9.9,,,,,Overcast
2021-12-25T00:00:00,55.3,55.3,51.3,86.2,0,0,,0,0,,8,238,996.6,100,9.9,,,,,Overcast
2021-12-25T01:00:00,54.2,54.2,51.2,89.51,0,0,,0,0,,8,271,996.6,100,9.9,,,,,Overcast
2021-12-25T02:00:00,53.2,53.2,50,88.91,0.012,100,rain,0,0,,10.4,321,997.4,100,5.1,,,,,"Rain, Overcast"
2021-12-25T03:00:00,50.2,50.2,47.2,89.43,0.013,100,rain,0,0,,8.1,357,998.7,100,6.1,,,,,"Rain, Overcast"
2021-12-25T04:00:00,49,45.2,46.2,89.93,0.011,100,rain,0,0,,9,359,999.1,100,6.2,,,,,"Rain, Overcast"
2021-12-25T05:00:00,48.1,43.6,45.1,89.14,0,0,,0,0,,10.2,10,999.6,100,6.4,,,,,Overcast
2021-12-25T06:00:00,47.1,42.2,44,88.89,0,0,,0,0,19.7,10.7,353,1000.5,100,7.1,,,,,Overcast
2021-12-25T07:00:00,45.1,37.7,40.7,84.61,0.001,100,rain,0,0,,17.5,360,1001.8,100,8.3,,,,,"Rain, Overcast"
2021-12-25T08:00:00,44.2,37.6,37.2,76.32,0,0,,0,0,21.9,13.7,8,1003.3,100,9.9,14,0.1,0,,Overcast
2021-12-25T09:00:00,43.2,37.2,35.8,74.98,0,0,,0,0,,11,20,1004.6,100,9.9,34,0.1,0,,Overcast
2021-12-25T10:00:00,43.2,35.8,33.1,67.49,0,0,,0,0,,15.2,17,1005.5,99.4,9.9,114,0.4,1,,Overcast
2021-12-25T11:00:00,43.2,35.9,30.9,61.4,0,0,,0,0,20.8,15.4,37,1005.3,88.7,9.9,128,0.5,1,,Partially cloudy
2021-12-25T12:00:00,46.8,40.7,26.9,45.62,0,0,,0,0,,14.7,18,1006.1,81.8,9.9,226,0.8,2,,Partially cloudy
2021-12-25T13:00:00,47.1,41.7,21.8,36.44,0,0,,0,0,,12.3,31,1006.6,24.5,9.9,190,0.7,2,,Partially cloudy
2021-12-25T14:00:00,47.8,43.2,21.6,35.23,0,0,,0,0,,10.2,42,1007.4,24.5,9.9,247,0.9,2,,Partially cloudy
2021-12-25T15:00:00,46,41.5,22.5,39.1,0,0,,0,0,,9.1,59,1008.6,24.5,9.9,176,0.6,2,,Partially cloudy
2021-12-25T16:00:00,43.1,38.4,26.4,51.32,0,0,,0,0,,7.9,40,1009.6,24.5,9.9,55,0.2,1,,Partially cloudy
2021-12-25T17:00:00,39,34.1,28.2,64.92,0,0,,0,0,,6.6,38,1010.7,24.5,9.9,7,0,0,,Partially cloudy
2021-12-25T18:00:00,38,32.5,28.1,67.42,0,0,,0,0,,7.4,29,1011.5,0,9.9,2,0,0,,Clear
2021-12-25T19:00:00,37.8,34.6,28.1,67.54,0,0,,0,0,,4.3,44,1012.4,0,9.9,,,,,Clear
2021-12-25T20:00:00,35.9,35.9,28.1,73.04,0,0,,0,0,,0,0,1013,1.4,9.9,,,,,Clear
2021-12-25T21:00:00,35.9,35.9,28.1,73.04,0,0,,0,0,,0,0,1013.6,45,9.9,,,,,Partially cloudy
2021-12-25T22:00:00,33.9,27,28,78.75,0,0,,0,0,,8.3,352,1014.7,23.1,9.9,,,,,Partially cloudy
2021-12-25T23:00:00,33.2,30.5,27,77.74,0,0,,0,0,,3.1,11,1015,23.1,9.9,,,,,Partially cloudy
2021-12-26T00:00:00,32.1,32.1,26.2,78.8,0,0,,0,0,,0.2,3,1015,0,9.9,,,,,Clear
2021-12-26T01:00:00,31.9,31.9,26.1,78.98,0,0,,0,0,,0,0,1015.2,0,9.9,,,,,Clear
2021-12-26T02:00:00,29.9,26.8,25.2,82.24,0,0,,0,0,,3.1,284,1016.2,0,9.9,,,,,Clear
2021-12-26T03:00:00,30.6,30.6,24.3,77.17,0,0,,0,0,,0.2,358,1017,0,9.8,,,,,Clear
2021-12-26T04:00:00,29,29,24.3,82.26,0,0,,0,0,,2.9,341,1017.2,0,9.8,,,,,Clear
2021-12-26T05:00:00,28.3,28.3,23.2,81.05,0,0,,0,0,,0,0,1017.4,0,9.9,,,,,Clear
2021-12-26T06:00:00,29,25.7,24.1,81.94,0,0,,0,0,,3.1,359,1017.8,0,9.9,,,,,Clear
2021-12-26T07:00:00,28.9,28.9,23.1,78.61,0,0,,0,0,,0,0,1018.3,1.4,9.9,2,0,0,,Clear
2021-12-26T08:00:00,29,29,25.1,85.2,0,0,,0,0,,0.2,350,1018.6,25.7,9.9,24,0.1,0,,Partially cloudy
2021-12-26T09:00:00,33.9,33.9,28.8,81.38,0,0,,0,0,,0,0,1019.7,50,8.9,143,0.5,1,,Partially cloudy
2021-12-26T10:00:00,39.6,36.7,32.9,76.69,0,0,,0,0,,4.1,103,1020.2,88.7,9.9,150,0.5,2,,Partially cloudy
2021-12-26T11:00:00,41,36.5,33.2,73.39,0,0,,0,0,,6.8,107,1020.4,88.7,9.9,148,0.5,1,,Partially cloudy
2021-12-26T12:00:00,42.9,36.9,32.9,67.6,0,0,,0,0,,11,70,1020,89.5,9.9,273,1,3,,Partially cloudy
2021-12-26T13:00:00,42.1,35.3,30.8,64.02,0,0,,0,0,,12.5,72,1019.1,89.5,9.9,214,0.8,2,,Partially cloudy
2021-12-26T14:00:00,40,32.7,30,67.03,0,0,,0,0,21.9,12.6,69,1018.7,89.5,9.9,155,0.6,2,,Partially cloudy
2021-12-26T15:00:00,38.9,31.2,29.9,69.73,0,0,,0,0,19.7,12.8,78,1018.4,88.7,9.9,108,0.4,1,,Partially cloudy
2021-12-26T16:00:00,37.2,28.1,29,72.01,0,0,,0,0,21.8,15.5,79,1018.6,90.1,9.9,23,0.1,0,,Overcast
2021-12-26T17:00:00,36.2,28.8,29,74.8,0,0,,0,0,23,10.3,80,1018.3,94.4,9.9,7,0,0,,Overcast
2021-12-26T18:00:00,37.2,30.1,28.2,69.53,0,0,,0,0,,10.2,79,1017.5,96.1,9.9,1,0,0,,Overcast
2021-12-26T19:00:00,38.1,30.7,29.9,72.1,0,0,,0,0,20.8,11.4,82,1015.7,99.2,9.9,,,,,Overcast
2021-12-26T20:00:00,39,30.9,29.1,67.19,0,0,,0,0,23.1,14,91,1014.1,100,9.9,,,,,Overcast
2021-12-26T21:00:00,39,28.9,29.9,69.6,0,0,,0,0,29.2,21,109,1012.8,100,9.9,,,,,Overcast
2021-12-26T22:00:00,39.1,31.4,30.7,71.69,0,0,,0,0,33.8,13,99,1012.1,100,9.9,,,,,Overcast
2021-12-26T23:00:00,37.4,27.6,32,80.68,0.037,100,rain,0,0,28.8,17.9,100,1008.1,100,6.9,,,,,"Rain, Overcast"
2021-12-27T00:00:00,37.3,28.2,33.1,84.7,0.204,100,rain,0,0,31.8,15.6,101,1007.1,100,1.6,,,,,"Rain, Overcast"
2021-12-27T01:00:00,37.2,28.7,34.1,88.17,0.15,100,rain,0,0,18.3,13.8,89,1006.9,100,3.7,,,,,"Rain, Overcast"
2021-12-27T02:00:00,37.3,28.3,34.2,88.63,0.113,100,rain,0,0,21.9,15.2,88,1005,100,3.2,,,,,"Rain, Overcast"
2021-12-27T03:00:00,38.2,29.7,35.2,88.89,0.118,100,rain,0,0,24.2,14.6,78,1004.6,100,3.8,,,,,"Rain, Overcast"
2021-12-27T04:00:00,38.2,29.3,35.3,89.11,0.035,100,rain,0,0,22.1,15.7,80,1004.2,100,3.2,,,,,"Rain, Overcast"
2021-12-27T05:00:00,38.3,29.5,35.3,88.9,0.011,100,rain,0,0,22,15.4,100,1002.7,100,3.3,,,,,"Rain, Overcast"
2021-12-27T06:00:00,39,35.3,36.2,89.42,0.007,100,rain,0,0,,5,101,1003.5,100,3.2,,,,,"Rain, Overcast"
2021-12-27T07:00:00,39.1,34.8,36.3,89.42,0,0,,0,0,,5.9,64,1002.9,100,3.2,,,,,Overcast
2021-12-27T08:00:00,39.9,37.7,37.2,90.17,0,0,,0,0,,3.5,81,1002.8,100,1.3,9,0,0,,Overcast
2021-12-27T09:00:00,40,40,38.2,93.04,0,0,,0,0,,2.9,149,1002.8,100,0.6,30,0.1,0,,Overcast
2021-12-27T10:00:00,41.2,41.2,39,92.1,0,0,,0,0,,0.6,339,1003.5,100,0.6,58,0.2,1,,Overcast
2021-12-27T11:00:00,42.3,39.5,40.9,94.75,0,0,,0,0,,4.6,250,1003.8,100,2.4,109,0.4,1,,Overcast
2021-12-27T12:00:00,44.3,39.7,43,95.27,0,0,,0,0,,8.1,251,1003.6,100,3.9,130,0.5,1,,Overcast
2021-12-27T13:00:00,46.2,40.9,43,88.46,0,0,,0,0,,11.2,271,1003.8,100,7.9,79,0.3,1,,Overcast
2021-12-27T14:00:00,45.2,38.7,40.9,84.77,0,0,,0,0,27.7,14.1,271,1004.5,100,9.9,46,0.2,0,,Overcast
2021-12-27T15:00:00,43.3,35.9,37.1,78.55,0,0,,0,0,30.5,15.7,271,1005.8,100,9.9,103,0.4,1,,Overcast
2021-12-27T16:00:00,42.3,34.6,35.1,75.48,0,0,,0,0,23.4,15.7,270,1007,82.3,9.9,40,0.1,0,,Partially cloudy
2021-12-27T17:00:00,40,32.6,33.1,75.98,0,0,,0,0,23.4,12.9,260,1008.3,81.8,9.9,9,0,0,,Partially cloudy
2021-12-27T18:00:00,38.3,29.4,30.8,73.97,0,0,,0,0,24.2,15.9,271,1009.4,81.8,9.9,1,0,0,,Partially cloudy
2021-12-27T19:00:00,37.3,29.1,29,71.74,0,0,,0,0,23.5,12.8,261,1010.3,25.7,9.9,,,,,Partially cloudy
2021-12-27T20:00:00,35.3,28,28.1,74.63,0,0,,0,0,18.3,9.6,252,1010.6,81.8,9.9,,,,,Partially cloudy
2021-12-27T21:00:00,34.2,27,27,74.49,0,0,,0,0,,9.1,251,1011.1,81.8,9.9,,,,,Partially cloudy
2021-12-27T22:00:00,33.3,27,26.1,74.36,0,0,,0,0,,7.2,260,1011.6,92.3,9.9,,,,,Overcast
2021-12-27T23:00:00,33.3,25.3,25.1,71.56,0,0,,0,0,,10,241,1011.8,92.3,9.9,,,,,Overcast
2021-12-28T00:00:00,32.2,24.4,23.1,68.82,0,0,,0,0,,9.1,248,1012.5,92.3,9.9,,,,,Overcast
2021-12-28T01:00:00,32.1,24.8,23.9,71.55,0,0,,0,0,,8.2,261,1013.1,92.3,9.9,,,,,Overcast
2021-12-28T02:00:00,32.1,27.1,23,68.76,0,0,,0,0,,5.1,282,1013.1,92.3,9.9,,,,,Overcast
2021-12-28T03:00:00,31.1,24.6,22,68.64,0,0,,0,0,,6.7,316,1012.6,92.3,9.9,,,,,Overcast
2021-12-28T04:00:00,30.2,22.9,21.9,70.85,0,0,,0,0,,7.6,337,1012.2,92.3,9.9,,,,,Overcast
2021-12-28T05:00:00,31,25.2,21.8,68.25,0,0,,0,0,,5.8,47,1011.4,99.2,9.9,,,,,Overcast
2021-12-28T06:00:00,31,26.2,22.9,71.54,0,0,,0,0,,4.7,129,1012,99.2,9.9,,,,,Overcast
2021-12-28T07:00:00,32.1,27.3,23.1,69.05,0,0,,0,0,,4.8,82,1011.4,100,9.9,,,,,Overcast
2021-12-28T08:00:00,34.2,28.8,25.1,69.14,0,0,,0,0,,6,95,1010.3,100,9.9,8,0,0,,Overcast
2021-12-28T09:00:00,35.3,28.1,27.1,71.8,0,0,,0.05,0.05,,9.4,59,1009.1,100,9.9,16,0.1,0,,Overcast
2021-12-28T10:00:00,37.2,33,29,72.01,0,0,,0.05,0.1,,5.2,116,1009.6,100,9.9,22,0.1,0,,Overcast
2021-12-28T11:00:00,35.5,27.9,30.6,82.34,0.003,100,"rain,snow",0.05,0.15,,10.2,91,1008.1,100,4,25,0.1,0,,"Snow, Rain, Overcast"
2021-12-28T12:00:00,35.1,27.9,31.2,85.57,0.014,100,"rain,snow",0.05,0.2,,9.3,102,1007.8,100,1,19,0.1,0,,"Snow, Rain, Overcast"
2021-12-28T13:00:00,33.3,26.4,30.2,88.29,0.073,100,"rain,snow",0.05,0.25,,8.1,91,1005.3,100,0,20,0.1,0,,"Snow, Rain, Overcast"
2021-12-28T14:00:00,34.1,26.9,31,88.15,0.077,100,"rain,snow",0.05,0.3,,9,80,1002.5,100,0.7,25,0.1,0,,"Snow, Rain, Overcast"
2021-12-28T15:00:00,34.2,27.6,31,87.93,0.082,100,"rain,snow",0.05,0.34,,7.9,79,1002.1,100,1.4,24,0.1,0,,"Snow, Rain, Overcast"
2021-12-28T16:00:00,34.3,28.4,31.1,88.04,0.065,100,"rain,snow",0.05,0.39,,6.8,63,1003.1,100,1.9,14,0.1,0,,"Snow, Rain, Overcast"
2021-12-28T17:00:00,35.3,30.2,31.2,85.13,0.024,100,"rain,snow",0.05,0.44,,5.9,73,1003.2,100,2.6,1,0,0,,"Snow, Rain, Overcast"
2021-12-28T18:00:00,35.4,29.7,32.3,88.45,0.012,100,"rain,snow",0.05,0.49,,6.7,91,1003.4,100,2.6,1,0,0,,"Snow, Rain, Overcast"
2021-12-28T19:00:00,36.2,31.4,33.4,89.55,0.007,100,rain,0.05,0.54,,5.8,99,1003.9,100,1.9,,,,,"Rain, Overcast"
2021-12-28T20:00:00,36.2,31.6,33.4,89.55,0,0,,0.05,0.59,,5.5,91,1004.1,100,2,,,,,Overcast
2021-12-28T21:00:00,36.1,32.5,34.1,92.45,0,0,,0.05,0.64,,4.3,153,1004.1,100,1.3,,,,,Overcast
2021-12-28T22:00:00,36.1,36.1,33.4,89.69,0,0,,0.05,0.69,,2.9,149,1004.4,100,0.7,,,,,Overcast
2021-12-28T23:00:00,36.1,33.5,33.4,90.03,0,0,,0.05,0.74,,3.4,190,1004.8,100,0.7,,,,,Overcast
2021-12-29T00:00:00,35.3,32.3,33.4,92.87,0,0,,0.05,0.79,,3.6,209,1005.5,100,0.7,,,,,Overcast
2021-12-29T01:00:00,35.3,30.4,33.3,92.4,0,0,,0.05,0.84,,5.6,220,1006,100,0.9,,,,,Overcast
2021-12-29T02:00:00,36.1,31.3,33.3,89.59,0,0,,0.05,0.89,,5.7,266,1007,100,1.5,,,,,Overcast
2021-12-29T03:00:00,36.2,31.3,33.3,89.27,0,0,,0.05,0.94,,5.9,262,1008.3,100,7.9,,,,,Overcast
2021-12-29T04:00:00,35.4,30.4,32.1,87.69,0,0,,0.05,0.98,,5.9,290,1008.1,100,9.9,,,,,Overcast
2021-12-29T05:00:00,35.3,29.6,31,84.26,0,0,,0.05,1.03,,6.8,280,1008.9,86.2,9.8,,,,,Partially cloudy
2021-12-29T06:00:00,35.3,29.6,30.8,83.67,0,0,,0.05,1.08,,6.7,288,1010,99.4,9.9,,,,,Overcast
2021-12-29T07:00:00,35.3,28.3,29.8,80.39,0,0,,0.05,1.13,,8.9,263,1010.9,100,9.9,1,0,0,,Overcast
2021-12-29T08:00:00,34.3,27.4,28.1,77.77,0,0,,0.05,1.18,,8.4,281,1012.1,100,9.9,15,0.1,0,,Overcast
2021-12-29T09:00:00,33.3,25.2,26.9,77.05,0,0,,0,0.41,,10.3,272,1013.1,100,9.9,28,0.1,0,,Overcast
2021-12-29T10:00:00,33.3,25.9,26,74.15,0,0,,0,0.4,,9,272,1014.2,82.3,9.9,124,0.4,1,,Partially cloudy
2021-12-29T11:00:00,33.4,26.4,25.1,71.29,0,0,,0,0.39,23,8.1,301,1014.5,81.8,9.9,137,0.5,1,,Partially cloudy
2021-12-29T12:00:00,34.2,28.2,24.1,66.17,0,0,,0,0.39,,7,312,1013.9,81.8,9.9,198,0.7,2,,Partially cloudy
2021-12-29T13:00:00,35.2,28.7,22.9,60.51,0,0,,0,0.38,,8,338,1013.5,81.8,9.9,214,0.8,2,,Partially cloudy
2021-12-29T14:00:00,34.3,27.1,21.9,60.05,0,0,,0,0.37,,9,6,1013.9,85.6,9.9,145,0.5,1,,Partially cloudy
2021-12-29T15:00:00,34.3,26.4,19.8,54.99,0,0,,0,0.37,,10.3,353,1013.9,88.7,9.9,104,0.4,1,,Partially cloudy
2021-12-29T16:00:00,33.3,24.4,16.1,48.84,0,0,,0,0.36,,12.2,20,1014.2,99.2,9.9,27,0.1,0,,Overcast
2021-12-29T17:00:00,33.3,25.9,17.2,51.2,0,0,,0,0.35,,8.9,31,1015.3,100,9.9,1,0,0,,Overcast
2021-12-29T18:00:00,32.2,23.4,19.8,59.95,0,0,,0,0.35,,11.2,20,1014.7,100,9.9,18,0.1,0,,Overcast
2021-12-29T19:00:00,31.1,23.7,19.2,61.03,0,0,,0,0.34,,8.1,351,1015.1,100,9.9,,,,,Overcast
2021-12-29T20:00:00,31.2,22.6,20,62.76,0,0,,0,0.33,,10.3,1,1015,100,9.9,,,,,Overcast
2021-12-29T21:00:00,31.2,25.1,20.8,64.85,0,0,,0,0.33,,6.4,353,1015.2,100,9.9,,,,,Overcast
2021-12-29T22:00:00,31.1,24.6,20.8,65.25,0,0,,0,0.32,,6.8,334,1015.8,100,9.9,,,,,Overcast
2021-12-29T23:00:00,28.3,22,24.3,84.78,0.019,100,snow,0,0.31,,5.8,32,1014.9,100,1.1,,,,,"Snow, Overcast"
2021-12-30T00:00:00,29.2,21.5,24.5,82.3,0.002,100,"rain,snow",0,0.31,,8,22,1014.5,100,5.8,,,,,"Snow, Rain, Overcast"
2021-12-30T01:00:00,30,25.2,25.3,82.35,0,0,,0,0.3,,4.5,30,1013.7,100,6.3,,,,,Overcast
2021-12-30T02:00:00,30.9,25.1,27,85.52,0,0,,0,0.3,,5.8,19,1013.7,100,7.8,,,,,Overcast
2021-12-30T03:00:00,31,26.1,27.1,85.26,0,0,,0,0.29,,4.8,355,1013.9,100,9.7,,,,,Overcast
2021-12-30T04:00:00,30.1,22.6,26.2,85.02,0,0,,0,0.28,,7.9,3,1013.6,100,3.2,,,,,Overcast
2021-12-30T05:00:00,29.3,24.2,26.1,87.36,0,0,,0,0.28,,4.8,13,1013.5,100,6.2,,,,,Overcast
2021-12-30T06:00:00,29.4,21.2,25,83.33,0,0,,0,0.27,,8.8,3,1013.7,100,8.2,,,,,Overcast
2021-12-30T07:00:00,29.3,22.5,24.1,80.57,0,0,,0,0.26,,6.7,30,1013.5,100,8.9,1,0,0,,Overcast
2021-12-30T08:00:00,29,22.2,23.9,80.71,0,0,,0.13,0.39,,6.7,22,1013.2,99.2,9.8,23,0.1,0,,Overcast
2021-12-30T09:00:00,30.1,25.1,23.9,77.3,0,0,,0,0.38,,4.8,354,1013.8,100,9.8,65,0.2,1,,Overcast
2021-12-30T10:00:00,31.1,26.3,24.9,77.31,0,0,,0,0.36,,4.8,345,1013.6,100,9.8,81,0.3,1,,Overcast
2021-12-30T11:00:00,32.4,29.5,25.2,74.58,0,0,,0,0.34,,3.2,14,1012.6,100,9.8,106,0.4,1,,Overcast
2021-12-30T12:00:00,34.3,31.6,27.1,74.53,0,0,,0,0.33,,3.2,9,1011.8,100,9.9,123,0.4,1,,Overcast
2021-12-30T13:00:00,36.1,36.1,28.2,72.82,0,0,,0,0.31,,0.2,13,1010.4,100,9.8,150,0.5,2,,Overcast
2021-12-30T14:00:00,37.2,33.2,29,71.93,0,0,,0,0.3,,4.9,172,1010,100,9.8,84,0.3,1,,Overcast
2021-12-30T15:00:00,36.2,33.7,29.8,77.44,0,0,,0,0.28,,3.3,139,1009.6,100,8.2,39,0.1,0,,Overcast
2021-12-30T16:00:00,36.2,31.4,29.9,77.81,0,0,,0,0.26,,5.7,176,1009.9,100,6.3,10,0,0,,Overcast
2021-12-30T17:00:00,36.2,31.3,30,78.17,0,0,,0,0.25,,5.9,185,1009.5,100,6.1,1,0,0,,Overcast
2021-12-30T18:00:00,35.3,30.2,31,83.95,0,0,,0,0.23,,6,188,1009.8,100,5,,,,,Overcast
2021-12-30T19:00:00,35.4,31.1,32.1,87.87,0,0,,0,0.21,,4.9,181,1009.9,100,3.8,,,,,Overcast
2021-12-30T20:00:00,36.1,32.2,33.3,89.18,0,0,,0,0.2,,4.7,191,1009.9,100,3.6,,,,,Overcast
2021-12-30T21:00:00,36.1,33.2,33.3,89.18,0,0,,0,0.18,,3.6,220,1009.5,100,3.7,,,,,Overcast
2021-12-30T22:00:00,36.1,31.9,32.2,85.32,0,0,,0,0.16,,5,238,1009.4,100,4.9,,,,,Overcast
2021-12-30T23:00:00,36.1,32.1,32.1,85.16,0,0,,0,0.15,,4.9,223,1009,100,6.2,,,,,Overcast
2021-12-31T00:00:00,36.1,28.7,30.9,81.29,0,0,,0,0.13,23,10.3,259,1009.8,100,9.7,,,,,Overcast
2021-12-31T01:00:00,35.3,27.7,29.1,78.16,0,0,,0,0.11,21.9,10.2,243,1009.5,100,9.9,,,,,Overcast
2021-12-31T02:00:00,35.2,27.7,29.1,78.15,0,0,,0,0.1,,10,243,1010,100,9.9,,,,,Overcast
2021-12-31T03:00:00,34.3,27.7,28.2,78.28,0,0,,0,0.08,,8,272,1009.8,100,9.9,,,,,Overcast
2021-12-31T04:00:00,34.2,26.6,28.2,78.52,0,0,,0,0.07,,9.9,262,1009.8,100,9.8,,,,,Overcast
2021-12-31T05:00:00,34.2,30.9,28.2,78.48,0,0,,0,0.05,,3.7,274,1009.9,100,9.8,,,,,Overcast
2021-12-31T06:00:00,33.3,30.5,28.1,80.98,0,0,,0,0.03,,3.3,332,1009.5,99.4,9.9,,,,,Overcast
2021-12-31T07:00:00,33.3,33.3,28.1,81,0,0,,0,0.02,,0,0,1009.6,100,9.9,1,0,0,,Overcast
2021-12-31T08:00:00,33.3,30.1,28.1,81.2,0,0,,0,0,,3.5,138,1009.7,89.5,8.7,17,0.1,0,,Partially cloudy
2021-12-31T09:00:00,34.2,29,28.2,78.29,0,0,,0,0,,5.8,128,1009.5,100,8.6,65,0.2,1,,Overcast
2021-12-31T10:00:00,36.2,32.2,29.1,75.28,0,0,,0,0,,4.8,101,1009,99.4,8.6,125,0.5,1,,Overcast
2021-12-31T11:00:00,39,32.4,30.9,72.53,0,0,,0,0,,9.9,116,1007.4,89.5,8,186,0.7,2,,Partially cloudy
2021-12-31T12:00:00,41,35.8,33.1,73.38,0,0,,0,0,,8,116,1006.5,100,7,163,0.6,2,,Overcast
2021-12-31T13:00:00,41.1,36,34.2,76.24,0,0,,0,0,,7.9,110,1005.8,100,6.2,69,0.2,1,,Overcast
2021-12-31T14:00:00,41,34.8,36,82.38,0,0,,0,0,,10.1,97,1003.5,100,4.9,83,0.3,1,,Overcast
2021-12-31T15:00:00,41,36.9,37.2,86.18,0,0,,0,0,,6.1,81,1003,100,3,33,0.1,0,,Overcast
2021-12-31T16:00:00,42.2,39.3,38.2,85.51,0,0,,0,0,,4.7,77,1003.3,100,1.9,8,0,0,,Overcast
2021-12-31T17:00:00,41.3,35.3,38.2,88.74,0,0,,0,0,,9.9,24,1003.1,100,1.3,1,0,0,,Overcast
2021-12-31T18:00:00,42.2,36.8,39,88.35,0,0,,0,0,,9,30,1003.9,100,1.5,1,0,0,,Overcast
2021-12-31T19:00:00,41.1,34.7,38.2,89.12,0,0,,0,0,18.3,10.8,39,1004.1,100,2.1,,,,,Overcast
2021-12-31T20:00:00,41.2,35.5,38.1,88.81,0,0,,0,0,,9,21,1004.5,100,2.1,,,,,Overcast
2021-12-31T21:00:00,40,32.1,38.1,92.76,0,0,,0,0,,14.4,20,1004.9,100,1.5,,,,,Overcast
2021-12-31T22:00:00,40,33.2,37.3,89.79,0,0,,0,0,20.8,11.3,19,1005.8,100,1.4,,,,,Overcast
2021-12-31T23:00:00,39.1,31.5,36.2,89.37,0,0,,0,0,,12.5,27,1006,100,2.6,,,,,Overcast
